exp,label
7.366003,DIFFCRISP
7.2844443,DIFFCRISP
7.7473116,DIFFCRISP
7.889575,DIFFCRISP
7.9506693,DIFFCRISP
7.1253667,DIFFCRISP
8.317362,DIFFCRISP
8.554008,DIFFCRISP
7.6221395,DIFFCRISP
8.2131605,DIFFCRISP
6.6217937,DIFFCRISP
8.616006,DIFFCRISP
7.7412963,DIFFCRISP
7.256907,DIFFCRISP
7.668035,DIFFCRISP
7.6841736,DIFFCRISP
8.262796,DIFFCRISP
7.349277,DIFFCRISP
8.011335,DIFFCRISP
7.6281395,DIFFCRISP
7.6047535,DIFFCRISP
8.527762,DIFFCRISP
8.040515,DIFFCRISP
7.8480372,DIFFCRISP
8.183712,DIFFCRISP
7.973441,DIFFCRISP
7.962772,DIFFCRISP
7.4485316,DIFFCRISP
7.846682,DIFFCRISP
7.5542765,DIFFCRISP
8.28358,DIFFCRISP
8.857798,DIFFCRISP
8.666779,DIFFCRISP
8.248918,DIFFCRISP
7.9685736,DIFFCRISP
7.854206,DIFFCRISP
7.773466,DIFFCRISP
8.579482,DIFFCRISP
7.804028,DIFFCRISP
8.559,DIFFCRISP
6.9527717,DIFFCRISP
7.5090938,DIFFCRISP
8.71908,DIFFCRISP
7.53151,DIFFCRISP
8.598209,DIFFCRISP
7.4842577,DIFFCRISP
7.5176578,DIFFCRISP
6.870112,DIFFCRISP
7.899458,DIFFCRISP
8.860968,DIFFCRISP
6.828827,DIFFCRISP
7.122041,DIFFCRISP
7.657276,DIFFCRISP
8.290761,DIFFCRISP
8.489139,DIFFCRISP
7.698778,DIFFCRISP
6.6432962,DIFFCRISP
7.8167834,DIFFCRISP
7.82411,DIFFCRISP
8.239753,DIFFCRISP
7.6585956,DIFFCRISP
7.558136,DIFFCRISP
8.698882,DIFFCRISP
8.479285,DIFFCRISP
8.063651,DIFFCRISP
7.3905888,DIFFCRISP
8.940632,DIFFCRISP
7.37807,DIFFCRISP
8.579694,DIFFCRISP
8.405353,DIFFCRISP
8.1496,DIFFCRISP
7.483888,DIFFCRISP
7.434125,DIFFCRISP
7.451294,DIFFCRISP
7.8581405,DIFFCRISP
7.16155,DIFFCRISP
7.8318977,DIFFCRISP
8.576884,DIFFCRISP
7.790282,DIFFCRISP
7.309418,DIFFCRISP
7.9311647,DIFFCRISP
7.432129,DIFFCRISP
7.39015,DIFFCRISP
7.4540973,DIFFCRISP
7.647503,DIFFCRISP
7.9419065,DIFFCRISP
8.103001,DIFFCRISP
7.030066,DIFFCRISP
7.9993877,DIFFCRISP
7.5674667,DIFFCRISP
7.0932198,DIFFCRISP
7.471459,DIFFCRISP
7.708131,DIFFCRISP
8.163962,DIFFCRISP
6.8130016,DIFFCRISP
7.6858134,DIFFCRISP
7.320727,DIFFCRISP
8.089986,DIFFCRISP
7.652893,DIFFCRISP
8.065921,DIFFCRISP
7.1884456,DIFFCRISP
9.027892,DIFFCRISP
7.4826593,DIFFCRISP
7.8906517,DIFFCRISP
7.6308155,DIFFCRISP
7.7514167,DIFFCRISP
7.3528237,DIFFCRISP
7.7477713,DIFFCRISP
7.5965123,DIFFCRISP
8.059231,DIFFCRISP
7.5336623,DIFFCRISP
6.5629296,DIFFCRISP
7.9944954,DIFFCRISP
8.127332,DIFFCRISP
7.7877116,DIFFCRISP
7.2049694,DIFFCRISP
7.6600666,DIFFCRISP
7.451073,DIFFCRISP
7.978985,DIFFCRISP
7.745512,DIFFCRISP
7.9285765,DIFFCRISP
8.796001,DIFFCRISP
7.3225207,DIFFCRISP
8.386314,DIFFCRISP
7.6854568,DIFFCRISP
8.120325,DIFFCRISP
8.005534,DIFFCRISP
8.527963,DIFFCRISP
7.0330553,DIFFCRISP
8.681237,DIFFCRISP
7.6413183,DIFFCRISP
8.116064,DIFFCRISP
7.5581784,DIFFCRISP
7.437883,DIFFCRISP
7.0851984,DIFFCRISP
7.8925176,DIFFCRISP
7.303681,DIFFCRISP
8.058546,DIFFCRISP
7.8343754,DIFFCRISP
7.482625,DIFFCRISP
7.4477606,DIFFCRISP
7.3201466,DIFFCRISP
7.8374705,DIFFCRISP
8.019794,DIFFCRISP
8.310799,DIFFCRISP
8.422774,DIFFCRISP
7.5851254,DIFFCRISP
7.1239653,DIFFCRISP
8.112161,DIFFCRISP
7.2262897,DIFFCRISP
7.4640207,DIFFCRISP
7.8558555,DIFFCRISP
8.136832,DIFFCRISP
8.105059,DIFFCRISP
7.871142,DIFFCRISP
7.274595,DIFFCRISP
8.211081,DIFFCRISP
7.001247,DIFFCRISP
7.670861,DIFFCRISP
8.161116,DIFFCRISP
7.6117463,DIFFCRISP
8.430779,DIFFCRISP
7.1116867,DIFFCRISP
7.328429,DIFFCRISP
6.426752,DIFFCRISP
6.756125,DIFFCRISP
6.8959594,DIFFCRISP
8.506338,DIFFCRISP
7.178531,DIFFCRISP
7.590708,DIFFCRISP
7.832993,DIFFCRISP
7.932673,DIFFCRISP
7.4754186,DIFFCRISP
7.8950005,DIFFCRISP
7.4047766,DIFFCRISP
8.473669,DIFFCRISP
7.607669,DIFFCRISP
8.260609,DIFFCRISP
7.986095,DIFFCRISP
7.981869,DIFFCRISP
6.283081,DIFFCRISP
8.27535,DIFFCRISP
8.277958,DIFFCRISP
7.317737,DIFFCRISP
7.7574344,DIFFCRISP
7.6254907,DIFFCRISP
7.299131,DIFFCRISP
7.8620157,DIFFCRISP
8.510673,DIFFCRISP
8.1479845,DIFFCRISP
8.182692,DIFFCRISP
7.9269953,DIFFCRISP
7.005903,DIFFCRISP
7.68699,DIFFCRISP
7.4377112,DIFFCRISP
8.176736,DIFFCRISP
7.477681,DIFFCRISP
7.2077646,DIFFCRISP
7.788706,DIFFCRISP
7.6788163,DIFFCRISP
7.321372,DIFFCRISP
7.7447553,DIFFCRISP
8.349092,DIFFCRISP
7.9590387,DIFFCRISP
7.604259,DIFFCRISP
7.6741624,DIFFCRISP
7.43084,DIFFCRISP
7.8715477,DIFFCRISP
7.775409,DIFFCRISP
8.632416,DIFFCRISP
7.64859,DIFFCRISP
7.6950274,DIFFCRISP
7.56699,DIFFCRISP
7.610661,DIFFCRISP
8.243217,DIFFCRISP
7.8442664,DIFFCRISP
8.264046,DIFFCRISP
7.8728075,DIFFCRISP
8.456446,DIFFCRISP
7.624293,DIFFCRISP
7.6366277,DIFFCRISP
6.6947536,DIFFCRISP
7.992659,DIFFCRISP
6.964586,DIFFCRISP
8.114477,DIFFCRISP
6.506485,DIFFCRISP
8.210582,DIFFCRISP
7.2531495,DIFFCRISP
8.585701,DIFFCRISP
8.235199,DIFFCRISP
8.005129,DIFFCRISP
7.3652673,DIFFCRISP
7.183525,DIFFCRISP
7.254238,DIFFCRISP
7.536913,DIFFCRISP
7.4840784,DIFFCRISP
8.6674385,DIFFCRISP
7.6384754,DIFFCRISP
8.200512,DIFFCRISP
7.563995,DIFFCRISP
8.265015,DIFFCRISP
7.583817,DIFFCRISP
8.695283,DIFFCRISP
7.95009,DIFFCRISP
8.230493,DIFFCRISP
7.618517,DIFFCRISP
7.556342,DIFFCRISP
7.607111,DIFFCRISP
7.6815925,DIFFCRISP
7.33229,DIFFCRISP
7.7118607,DIFFCRISP
7.859333,DIFFCRISP
8.097471,DIFFCRISP
7.194725,DIFFCRISP
7.824557,DIFFCRISP
8.056654,DIFFCRISP
7.145639,DIFFCRISP
8.29616,DIFFCRISP
8.524977,DIFFCRISP
7.4702606,DIFFCRISP
7.632015,DIFFCRISP
7.776029,DIFFCRISP
8.142124,DIFFCRISP
7.8960385,DIFFCRISP
7.071178,DIFFCRISP
7.78413,DIFFCRISP
7.588174,DIFFCRISP
7.684862,DIFFCRISP
7.1366534,DIFFCRISP
8.851927,DIFFCRISP
7.7077785,DIFFCRISP
7.828989,DIFFCRISP
7.3354406,DIFFCRISP
8.672455,DIFFCRISP
7.913256,DIFFCRISP
7.5564284,DIFFCRISP
8.1815605,DIFFCRISP
7.981208,DIFFCRISP
7.448534,DIFFCRISP
7.6156406,DIFFCRISP
8.020297,DIFFCRISP
7.761926,DIFFCRISP
8.440555,DIFFCRISP
7.5604625,DIFFCRISP
7.96827,DIFFCRISP
8.011869,DIFFCRISP
8.543353,DIFFCRISP
8.662813,DIFFCRISP
8.010161,DIFFCRISP
7.9498596,DIFFCRISP
7.825917,DIFFCRISP
7.5528946,DIFFCRISP
9.047557,DIFFCRISP
8.159106,DIFFCRISP
7.7811093,DIFFCRISP
7.942556,DIFFCRISP
7.8542795,DIFFCRISP
6.8363495,DIFFCRISP
8.152204,DIFFCRISP
8.807068,DIFFCRISP
8.022798,DIFFCRISP
8.145008,DIFFCRISP
8.517869,DIFFCRISP
7.136169,DIFFCRISP
8.1212,DIFFCRISP
7.050807,DIFFCRISP
7.437707,DIFFCRISP
7.6276894,DIFFCRISP
7.7943726,DIFFCRISP
6.9886565,DIFFCRISP
8.719814,DIFFCRISP
8.18655,DIFFCRISP
6.790246,DIFFCRISP
8.076667,DIFFCRISP
7.7013288,DIFFCRISP
7.4733167,DIFFCRISP
7.9294767,DIFFCRISP
7.4854584,DIFFCRISP
8.115997,DIFFCRISP
7.599246,DIFFCRISP
7.748418,DIFFCRISP
8.114073,DIFFCRISP
7.976321,DIFFCRISP
7.0555463,DIFFCRISP
6.983325,DIFFCRISP
7.0130024,DIFFCRISP
6.9318147,DIFFCRISP
7.631171,DIFFCRISP
6.9321103,DIFFCRISP
7.4796767,DIFFCRISP
8.471348,DIFFCRISP
7.9038606,DIFFCRISP
7.5470443,DIFFCRISP
7.537886,DIFFCRISP
7.5794883,DIFFCRISP
8.250576,DIFFCRISP
7.122818,DIFFCRISP
8.636505,DIFFCRISP
7.4753194,DIFFCRISP
7.669298,DIFFCRISP
8.256659,DIFFCRISP
7.7573276,DIFFCRISP
7.8779736,DIFFCRISP
7.178523,DIFFCRISP
8.128229,DIFFCRISP
8.260653,DIFFCRISP
6.9686346,DIFFCRISP
7.722184,DIFFCRISP
7.285891,DIFFCRISP
7.6847157,DIFFCRISP
8.5389185,DIFFCRISP
8.305883,DIFFCRISP
7.6220837,DIFFCRISP
7.4489665,DIFFCRISP
7.487686,DIFFCRISP
7.689869,DIFFCRISP
8.504773,DIFFCRISP
7.3191853,DIFFCRISP
8.158968,DIFFCRISP
7.278406,DIFFCRISP
7.7574077,DIFFCRISP
7.4478316,DIFFCRISP
7.451934,DIFFCRISP
7.8458257,DIFFCRISP
8.492903,DIFFCRISP
8.274838,DIFFCRISP
8.128039,DIFFCRISP
7.715464,DIFFCRISP
6.780832,DIFFCRISP
7.7083473,DIFFCRISP
7.624129,DIFFCRISP
8.136699,DIFFCRISP
8.00332,DIFFCRISP
8.357822,DIFFCRISP
7.5326324,DIFFCRISP
8.24561,DIFFCRISP
7.498483,DIFFCRISP
7.342454,DIFFCRISP
8.359306,DIFFCRISP
6.729533,DIFFCRISP
8.542612,DIFFCRISP
8.116014,DIFFCRISP
8.085186,DIFFCRISP
7.132353,DIFFCRISP
6.8735247,DIFFCRISP
8.120542,DIFFCRISP
7.5909033,DIFFCRISP
8.584259,DIFFCRISP
8.227623,DIFFCRISP
7.69918,DIFFCRISP
7.53542,DIFFCRISP
8.155209,DIFFCRISP
7.9404736,DIFFCRISP
8.527922,DIFFCRISP
8.018495,DIFFCRISP
7.3009663,DIFFCRISP
7.3365684,DIFFCRISP
6.845491,DIFFCRISP
7.59469,DIFFCRISP
7.3481545,DIFFCRISP
7.747824,DIFFCRISP
8.329979,DIFFCRISP
7.955646,DIFFCRISP
8.11052,DIFFCRISP
7.592605,DIFFCRISP
7.65134,DIFFCRISP
8.066204,DIFFCRISP
7.773686,DIFFCRISP
8.217,DIFFCRISP
7.675739,DIFFCRISP
8.350157,DIFFCRISP
8.866912,DIFFCRISP
7.8709617,DIFFCRISP
8.01079,DIFFCRISP
8.260135,DIFFCRISP
7.9304833,DIFFCRISP
7.821258,DIFFCRISP
7.7479167,DIFFCRISP
7.7372246,DIFFCRISP
7.389453,DIFFCRISP
7.7039423,DIFFCRISP
7.368915,DIFFCRISP
8.575245,DIFFCRISP
8.201564,DIFFCRISP
7.943631,DIFFCRISP
7.349462,DIFFCRISP
8.463272,DIFFCRISP
8.870818,DIFFCRISP
8.109751,DIFFCRISP
7.9287415,DIFFCRISP
7.9298353,DIFFCRISP
7.382261,DIFFCRISP
8.09126,DIFFCRISP
8.121659,DIFFCRISP
7.3667197,DIFFCRISP
8.242523,DIFFCRISP
8.615735,DIFFCRISP
8.621362,DIFFCRISP
7.30748,DIFFCRISP
7.5293803,DIFFCRISP
7.249788,DIFFCRISP
7.5906487,DIFFCRISP
7.830839,DIFFCRISP
7.501033,DIFFCRISP
7.8972077,DIFFCRISP
7.5333457,DIFFCRISP
7.896735,DIFFCRISP
7.747009,DIFFCRISP
8.4585905,DIFFCRISP
7.310214,DIFFCRISP
6.92404,DIFFCRISP
7.749352,DIFFCRISP
8.673826,DIFFCRISP
7.143289,DIFFCRISP
8.317126,DIFFCRISP
7.7691436,DIFFCRISP
8.282283,DIFFCRISP
8.016322,DIFFCRISP
8.414908,DIFFCRISP
7.602186,DIFFCRISP
7.6854196,DIFFCRISP
7.809928,DIFFCRISP
6.2266407,DIFFCRISP
8.123867,DIFFCRISP
7.8700156,DIFFCRISP
6.982819,DIFFCRISP
8.224221,DIFFCRISP
7.997097,DIFFCRISP
7.223227,DIFFCRISP
7.625365,DIFFCRISP
7.742996,DIFFCRISP
8.474985,DIFFCRISP
8.542419,DIFFCRISP
7.4538713,DIFFCRISP
7.165374,DIFFCRISP
7.5613146,DIFFCRISP
8.208496,DIFFCRISP
7.6717277,DIFFCRISP
7.8004255,DIFFCRISP
8.117277,DIFFCRISP
7.325884,DIFFCRISP
7.0905967,DIFFCRISP
8.357258,DIFFCRISP
7.8182487,DIFFCRISP
7.4244328,DIFFCRISP
6.4730406,DIFFCRISP
7.914081,DIFFCRISP
7.422635,DIFFCRISP
7.603651,DIFFCRISP
8.415798,DIFFCRISP
8.221576,DIFFCRISP
8.207197,DIFFCRISP
7.261446,DIFFCRISP
8.306353,DIFFCRISP
7.2212806,DIFFCRISP
7.5791,DIFFCRISP
7.558535,DIFFCRISP
7.467937,DIFFCRISP
7.441886,DIFFCRISP
7.9595084,DIFFCRISP
8.020797,DIFFCRISP
8.275606,DIFFCRISP
7.3662515,DIFFCRISP
7.7472353,DIFFCRISP
9.037636,DIFFCRISP
7.6119742,DIFFCRISP
6.996812,DIFFCRISP
8.358536,DIFFCRISP
8.132764,DIFFCRISP
7.28947,DIFFCRISP
7.716084,DIFFCRISP
7.222851,DIFFCRISP
8.379801,DIFFCRISP
7.970138,DIFFCRISP
7.696995,DIFFCRISP
8.395145,DIFFCRISP
8.517413,DIFFCRISP
6.9258976,DIFFCRISP
8.535226,DIFFCRISP
7.4146614,DIFFCRISP
7.714815,DIFFCRISP
8.904718,DIFFCRISP
7.584,DIFFCRISP
8.872876,DIFFCRISP
8.762518,DIFFCRISP
8.100148,DIFFCRISP
8.854535,DIFFCRISP
8.898562,DIFFCRISP
7.840948,DIFFCRISP
7.597166,DIFFCRISP
7.304146,DIFFCRISP
8.440066,DIFFCRISP
7.4693494,DIFFCRISP
7.2837915,DIFFCRISP
8.221614,DIFFCRISP
7.9557605,DIFFCRISP
7.89708,DIFFCRISP
7.281942,DIFFCRISP
7.717178,DIFFCRISP
7.4613633,DIFFCRISP
7.9377656,DIFFCRISP
8.176641,DIFFCRISP
7.8111267,DIFFCRISP
8.58225,DIFFCRISP
7.432234,DIFFCRISP
7.5342917,DIFFCRISP
7.925067,DIFFCRISP
8.792805,DIFFCRISP
8.249047,DIFFCRISP
7.6401534,DIFFCRISP
7.7058587,DIFFCRISP
7.790766,DIFFCRISP
8.197492,DIFFCRISP
7.6003942,DIFFCRISP
7.3028746,DIFFCRISP
7.776024,DIFFCRISP
6.879917,DIFFCRISP
8.143421,DIFFCRISP
7.181393,DIFFCRISP
8.277645,DIFFCRISP
6.7721663,DIFFCRISP
7.1374393,DIFFCRISP
7.5232654,DIFFCRISP
7.564615,DIFFCRISP
8.423201,DIFFCRISP
7.759343,DIFFCRISP
7.5202036,DIFFCRISP
6.4047065,DIFFCRISP
8.308906,DIFFCRISP
8.129097,DIFFCRISP
8.351901,DIFFCRISP
7.5157013,DIFFCRISP
7.678155,DIFFCRISP
7.9957104,DIFFCRISP
8.250654,DIFFCRISP
7.967361,DIFFCRISP
6.9489145,DIFFCRISP
7.9674463,DIFFCRISP
8.016666,DIFFCRISP
8.75723,DIFFCRISP
8.598974,DIFFCRISP
8.226011,DIFFCRISP
7.582109,DIFFCRISP
7.5113482,DIFFCRISP
8.136915,DIFFCRISP
6.988323,DIFFCRISP
7.6446934,DIFFCRISP
6.541461,DIFFCRISP
7.964725,DIFFCRISP
7.5335984,DIFFCRISP
8.095165,DIFFCRISP
7.085416,DIFFCRISP
7.1701407,DIFFCRISP
7.885887,DIFFCRISP
7.063678,DIFFCRISP
8.401693,DIFFCRISP
8.219193,DIFFCRISP
7.906614,DIFFCRISP
7.7819014,DIFFCRISP
7.656417,DIFFCRISP
7.8435206,DIFFCRISP
6.918248,DIFFCRISP
7.0940385,DIFFCRISP
7.668828,DIFFCRISP
7.753805,DIFFCRISP
7.1671124,DIFFCRISP
7.803842,DIFFCRISP
8.547613,DIFFCRISP
7.9774714,DIFFCRISP
8.038108,DIFFCRISP
7.9513483,DIFFCRISP
7.6985974,DIFFCRISP
7.82716,DIFFCRISP
8.000355,DIFFCRISP
7.9351864,DIFFCRISP
8.044013,DIFFCRISP
8.1937475,DIFFCRISP
7.782462,DIFFCRISP
7.3537555,DIFFCRISP
7.9847746,DIFFCRISP
8.082508,DIFFCRISP
8.033432,DIFFCRISP
7.7960463,DIFFCRISP
7.9864783,DIFFCRISP
7.9524493,DIFFCRISP
7.7625685,DIFFCRISP
7.148815,DIFFCRISP
7.6596527,DIFFCRISP
8.184861,DIFFCRISP
7.670387,DIFFCRISP
7.875771,DIFFCRISP
7.5336413,DIFFCRISP
7.78255,DIFFCRISP
7.14983,DIFFCRISP
7.061795,DIFFCRISP
7.804443,DIFFCRISP
7.8065004,DIFFCRISP
8.289987,DIFFCRISP
7.9069004,DIFFCRISP
8.053062,DIFFCRISP
7.446978,DIFFCRISP
8.145516,DIFFCRISP
7.8799148,DIFFCRISP
7.7986984,DIFFCRISP
7.788838,DIFFCRISP
7.6944966,DIFFCRISP
8.023991,DIFFCRISP
6.5649347,DIFFCRISP
7.780918,DIFFCRISP
7.3707404,DIFFCRISP
7.8064337,DIFFCRISP
7.9342575,DIFFCRISP
7.744357,DIFFCRISP
7.3390365,DIFFCRISP
7.6865,DIFFCRISP
7.56484,DIFFCRISP
7.4800277,DIFFCRISP
7.999231,DIFFCRISP
8.1057415,DIFFCRISP
7.2172375,DIFFCRISP
8.3113575,DIFFCRISP
7.9427447,DIFFCRISP
8.204339,DIFFCRISP
7.5625677,DIFFCRISP
7.368097,DIFFCRISP
7.8269916,DIFFCRISP
7.4960084,DIFFCRISP
8.382887,DIFFCRISP
7.379082,DIFFCRISP
6.8963804,DIFFCRISP
7.7451797,DIFFCRISP
7.4805665,DIFFCRISP
7.192353,DIFFCRISP
7.460923,DIFFCRISP
8.126842,DIFFCRISP
7.2036815,DIFFCRISP
6.7797136,DIFFCRISP
8.6424055,DIFFCRISP
7.229236,DIFFCRISP
7.031988,DIFFCRISP
8.090888,DIFFCRISP
8.120769,DIFFCRISP
7.887111,DIFFCRISP
7.497795,DIFFCRISP
7.878771,DIFFCRISP
7.4172664,DIFFCRISP
7.5348306,DIFFCRISP
7.902066,DIFFCRISP
6.7196946,DIFFCRISP
7.9551916,DIFFCRISP
8.047749,DIFFCRISP
7.55941,DIFFCRISP
7.7336965,DIFFCRISP
7.8495326,DIFFCRISP
7.432432,DIFFCRISP
7.7256713,DIFFCRISP
7.2518215,DIFFCRISP
6.636602,DIFFCRISP
7.4808764,DIFFCRISP
7.356636,DIFFCRISP
8.554429,DIFFCRISP
8.324929,DIFFCRISP
8.266294,DIFFCRISP
7.0507283,DIFFCRISP
7.7188663,DIFFCRISP
7.912488,DIFFCRISP
7.154707,DIFFCRISP
7.662018,DIFFCRISP
8.379184,DIFFCRISP
7.7350283,DIFFCRISP
7.045891,DIFFCRISP
7.75219,DIFFCRISP
8.117404,DIFFCRISP
7.5884094,DIFFCRISP
8.220345,DIFFCRISP
7.3094773,DIFFCRISP
7.315706,DIFFCRISP
7.8565707,DIFFCRISP
7.8801155,DIFFCRISP
6.6491647,DIFFCRISP
8.034479,DIFFCRISP
8.163452,DIFFCRISP
7.2153826,DIFFCRISP
7.513238,DIFFCRISP
7.5115356,DIFFCRISP
7.668602,DIFFCRISP
8.703706,DIFFCRISP
7.1818295,DIFFCRISP
6.9214983,DIFFCRISP
7.156282,DIFFCRISP
7.705595,DIFFCRISP
7.906838,DIFFCRISP
8.330419,DIFFCRISP
7.8023314,DIFFCRISP
8.001141,DIFFCRISP
7.4115267,DIFFCRISP
7.7213,DIFFCRISP
7.034328,DIFFCRISP
6.641844,DIFFCRISP
7.5582743,DIFFCRISP
7.8647456,DIFFCRISP
7.35998,DIFFCRISP
7.4070573,DIFFCRISP
7.9074574,DIFFCRISP
7.957505,DIFFCRISP
8.036707,DIFFCRISP
8.044372,DIFFCRISP
7.2361217,DIFFCRISP
7.687525,DIFFCRISP
8.158814,DIFFCRISP
8.245699,DIFFCRISP
8.015056,DIFFCRISP
7.2908154,DIFFCRISP
7.3121343,DIFFCRISP
8.168236,DIFFCRISP
8.329476,DIFFCRISP
6.997423,DIFFCRISP
7.8752723,DIFFCRISP
7.694378,DIFFCRISP
8.578709,DIFFCRISP
7.5836887,DIFFCRISP
7.2808304,DIFFCRISP
7.7772694,DIFFCRISP
7.7411947,DIFFCRISP
7.079574,DIFFCRISP
8.281179,DIFFCRISP
6.9964514,DIFFCRISP
7.127105,DIFFCRISP
8.426481,DIFFCRISP
8.2949295,DIFFCRISP
7.849022,DIFFCRISP
8.104191,DIFFCRISP
8.150594,DIFFCRISP
7.7914953,DIFFCRISP
7.956459,DIFFCRISP
7.7703047,DIFFCRISP
7.692565,DIFFCRISP
7.8636007,DIFFCRISP
7.0595717,DIFFCRISP
6.7159834,DIFFCRISP
7.6128216,DIFFCRISP
7.8270106,DIFFCRISP
8.363944,DIFFCRISP
7.860192,DIFFCRISP
7.9729505,DIFFCRISP
7.8822274,DIFFCRISP
8.061317,DIFFCRISP
7.3660316,DIFFCRISP
7.9870906,DIFFCRISP
7.5510297,DIFFCRISP
7.692584,DIFFCRISP
7.472543,DIFFCRISP
7.512292,DIFFCRISP
8.524659,DIFFCRISP
7.995743,DIFFCRISP
7.557508,DIFFCRISP
7.2032456,DIFFCRISP
7.576723,DIFFCRISP
7.391913,DIFFCRISP
8.0089655,DIFFCRISP
7.711815,DIFFCRISP
7.8717856,DIFFCRISP
8.337304,DIFFCRISP
6.982329,DIFFCRISP
9.028268,DIFFCRISP
8.577069,DIFFCRISP
8.068806,DIFFCRISP
7.80587,DIFFCRISP
7.4970174,DIFFCRISP
6.4039407,DIFFCRISP
7.4976196,DIFFCRISP
8.236934,DIFFCRISP
7.3458276,DIFFCRISP
7.440201,DIFFCRISP
7.398252,DIFFCRISP
7.413865,DIFFCRISP
7.887709,DIFFCRISP
7.6295366,DIFFCRISP
7.740682,DIFFCRISP
7.760445,DIFFCRISP
7.990801,DIFFCRISP
7.423894,DIFFCRISP
6.0960593,DIFFCRISP
7.906495,DIFFCRISP
8.346629,DIFFCRISP
6.922995,DIFFCRISP
7.418091,DIFFCRISP
7.103797,DIFFCRISP
7.406392,DIFFCRISP
7.9280453,DIFFCRISP
8.691416,DIFFCRISP
7.561788,DIFFCRISP
8.042563,DIFFCRISP
7.66598,DIFFCRISP
8.37444,DIFFCRISP
7.4146414,DIFFCRISP
7.9285917,DIFFCRISP
7.101293,DIFFCRISP
6.8845863,DIFFCRISP
7.350411,DIFFCRISP
7.545878,DIFFCRISP
7.5633583,DIFFCRISP
7.389841,DIFFCRISP
9.031154,DIFFCRISP
7.8631973,DIFFCRISP
8.2219095,DIFFCRISP
7.81625,DIFFCRISP
7.9735193,DIFFCRISP
8.338318,DIFFCRISP
9.707114,DIFFCRISP
7.186475,DIFFCRISP
7.428484,DIFFCRISP
8.5662365,DIFFCRISP
8.214894,DIFFCRISP
7.91336,DIFFCRISP
7.5517263,DIFFCRISP
7.6633916,DIFFCRISP
8.245029,DIFFCRISP
8.313895,DIFFCRISP
8.191022,DIFFCRISP
6.587259,DIFFCRISP
7.5387664,DIFFCRISP
7.4766293,DIFFCRISP
7.3375626,DIFFCRISP
8.23299,DIFFCRISP
8.4754,DIFFCRISP
8.292222,DIFFCRISP
8.80359,DIFFCRISP
7.965179,DIFFCRISP
8.908437,DIFFCRISP
7.764473,DIFFCRISP
8.257962,DIFFCRISP
7.6523066,DIFFCRISP
7.026859,DIFFCRISP
7.5768485,DIFFCRISP
6.8751826,DIFFCRISP
7.86255,DIFFCRISP
7.732282,DIFFCRISP
8.111212,DIFFCRISP
7.818777,DIFFCRISP
7.5989804,DIFFCRISP
7.725116,DIFFCRISP
7.433174,DIFFCRISP
7.7395015,DIFFCRISP
7.608343,DIFFCRISP
7.4059777,DIFFCRISP
7.952582,DIFFCRISP
7.731581,DIFFCRISP
8.066677,DIFFCRISP
8.743873,DIFFCRISP
7.858105,DIFFCRISP
7.339991,DIFFCRISP
7.6303105,DIFFCRISP
7.648007,DIFFCRISP
7.3984275,DIFFCRISP
8.241898,DIFFCRISP
7.945901,DIFFCRISP
7.7849793,DIFFCRISP
8.655843,DIFFCRISP
7.7616677,DIFFCRISP
7.870821,DIFFCRISP
7.4487805,DIFFCRISP
9.276816,DIFFCRISP
7.564782,DIFFCRISP
8.5528555,DIFFCRISP
7.633884,DIFFCRISP
8.268028,DIFFCRISP
7.5429974,DIFFCRISP
7.661621,DIFFCRISP
7.2076244,DIFFCRISP
8.176367,DIFFCRISP
7.449735,DIFFCRISP
7.175798,DIFFCRISP
8.4580345,DIFFCRISP
7.619947,DIFFCRISP
8.068634,DIFFCRISP
8.1390085,DIFFCRISP
8.036195,DIFFCRISP
7.909333,DIFFCRISP
8.257853,DIFFCRISP
8.134062,DIFFCRISP
7.416121,DIFFCRISP
8.389599,DIFFCRISP
8.147008,DIFFCRISP
8.195335,DIFFCRISP
8.1426935,DIFFCRISP
8.449251,DIFFCRISP
7.867532,DIFFCRISP
8.065949,DIFFCRISP
7.8033996,DIFFCRISP
7.5087624,DIFFCRISP
7.827768,DIFFCRISP
7.5313907,DIFFCRISP
7.833587,DIFFCRISP
7.215267,DIFFCRISP
7.6250396,DIFFCRISP
7.024646,DIFFCRISP
7.0907197,DIFFCRISP
7.8186617,DIFFCRISP
8.430672,DIFFCRISP
7.4395795,DIFFCRISP
8.627909,DIFFCRISP
7.3358274,DIFFCRISP
7.8037353,DIFFCRISP
8.325889,DIFFCRISP
8.11781,DIFFCRISP
7.7458405,DIFFCRISP
7.7371926,DIFFCRISP
7.5783396,DIFFCRISP
7.39739,DIFFCRISP
8.1831045,DIFFCRISP
7.224178,DIFFCRISP
7.8944855,DIFFCRISP
7.513093,DIFFCRISP
7.612643,DIFFCRISP
8.037066,DIFFCRISP
7.603179,DIFFCRISP
7.4590592,DIFFCRISP
8.394884,DIFFCRISP
7.9676423,DIFFCRISP
7.9822493,DIFFCRISP
8.047338,DIFFCRISP
8.376844,DIFFCRISP
8.727567,DIFFCRISP
7.718078,DIFFCRISP
7.021407,DIFFCRISP
8.541773,DIFFCRISP
8.314638,DIFFCRISP
7.4213285,DIFFCRISP
7.6618237,DIFFCRISP
7.5573783,DIFFCRISP
7.25301,DIFFCRISP
7.9018803,DIFFCRISP
7.8012977,DIFFCRISP
