,gt,pred,de
10183,-0.09067659,0.0074962676,False
10192,-0.062246084,-0.1802671,False
10190,-0.04411143,-0.003277868,False
10189,-0.25569576,-0.009008288,False
10188,0.21058285,0.02660203,False
10187,-0.20235181,-0.023012519,False
10186,-0.04195249,0.025319457,False
10185,-0.01950685,-0.016469492,False
10191,-0.07046494,-0.024198294,False
9950,-0.014921337,0.028971612,False
10093,-0.009146087,-0.009146087,False
10091,0.0012183189,-0.04250807,False
9988,0.3139487,0.03580177,False
9989,-0.053979337,-0.012557685,False
9990,0.110672146,-0.022536457,False
9991,0.014597151,-0.010171894,False
9992,-0.009950972,-0.0064938925,False
9993,-0.1594041,0.0152949095,False
9994,-0.022077233,0.0033198148,False
9995,-0.131425,-0.035297066,False
9996,0.015788615,-0.04724294,False
9997,-0.07657102,0.040432706,False
9998,0.2857023,-0.013835967,False
9999,-0.044217333,0.04582897,False
10000,-0.04966949,-0.019258186,False
10001,-0.14659117,-0.05753377,False
10002,-0.01737999,-0.010230992,False
10003,-0.14269853,0.012007475,False
10005,-0.00470827,-0.00470827,False
10019,0.10131723,-0.01770103,False
10018,0.08390755,0.0047087893,False
10017,-0.0027963817,0.02907905,False
10016,-0.13889097,-0.047516912,False
10015,0.0322634,-0.0015830398,False
10014,-0.20719099,-0.09099579,False
9987,-0.033726342,-0.0072460566,False
10013,0.07916647,-0.058209836,False
10011,0.19518766,0.046768308,False
10010,-0.008119851,-0.010002118,False
10009,0.089897394,-0.022532225,False
10008,0.049413968,-0.021340903,False
10007,0.0,0.0,False
10006,0.06632519,-0.020003106,False
10012,0.010292336,0.0044355057,False
9986,-0.004972522,-0.004972522,False
9985,0.1585653,0.041482717,False
9984,0.35784292,-0.019555211,False
9965,0.020722687,0.077384174,False
9964,0.13716394,-0.038832128,False
9963,-0.008363903,-0.006353639,False
9962,0.2702899,-0.07882655,False
9961,-0.0441901,-0.0083156675,False
9960,0.02280116,0.023120701,False
9966,0.003246937,-0.057124443,False
9959,0.017881189,-0.0050920295,False
9957,-0.083026566,0.0030880794,False
9956,0.02948657,-0.006940918,False
9955,0.24536777,0.052690387,False
9954,-0.007676095,-0.025492175,False
9953,-0.23757797,-0.07919389,False
9952,-0.097823575,0.010577038,False
9958,0.03237517,0.060291305,False
10020,0.031191945,-0.11825836,False
9967,0.0,0.0,False
9969,-0.042847518,-0.042847518,False
9983,-0.1640697,0.007252425,False
9982,-0.023105739,-0.010907226,False
9981,-0.28679252,-0.088822484,False
9980,0.05676371,0.0038316846,False
9979,0.024264218,-0.022936905,False
9978,-0.08046532,-0.037031174,False
9968,0.031217387,-0.008832091,False
9977,0.036823597,-0.034253113,False
9975,0.006177091,-0.0150420675,False
9974,-0.02063185,-0.07157561,False
9973,-0.2781419,-0.089298844,False
9972,-0.38000488,-0.0747295,False
9971,0.043148424,-0.048358385,False
9970,-0.009259939,-0.09886861,False
9976,-0.16132605,-0.055742353,False
10092,-0.0045670983,-0.0033237298,False
10021,0.019428693,0.042899363,False
10023,-0.08942944,-0.15128046,False
10060,0.036297217,0.018918201,False
10061,0.07179591,-0.03235033,False
10062,-0.059732378,0.061087728,False
10063,-0.12604842,-0.05748111,False
10064,0.04523714,-0.038746744,False
10065,-0.06378779,-0.07854116,False
10066,0.0034558177,0.019724905,False
10067,0.09668437,0.0040708035,False
10068,-0.2559057,0.038190484,False
10069,-0.076897144,0.13227743,False
10070,0.022586651,0.013700575,False
10071,0.02339825,0.0,False
10072,-0.004680616,-0.0042173536,False
10073,-0.08359677,-0.1013789,False
10074,-0.39329624,-0.31588173,False
10075,0.0,0.00035258333,False
10076,0.07458028,-0.066872686,False
10090,-0.091257066,0.017210633,False
10089,0.12823421,-0.0036422461,False
10088,-0.25820917,-0.15978247,False
10087,-0.0362401,-0.015738785,False
10086,0.15624523,0.025785089,False
10085,-0.0048651174,-0.0048651174,False
10059,0.018398283,-0.0047263224,False
10084,-0.5478282,-0.20685422,False
10082,-0.030635953,-0.0010869503,False
10081,-0.104340136,-0.012998998,False
10080,-0.23798311,-0.0033928156,False
10079,0.18180937,-0.047370374,False
10078,0.0023759604,-0.0041936636,False
10077,0.08337051,-0.06765866,False
10083,-0.6060152,-0.32510006,False
10058,0.08490953,-0.057319492,False
10057,-0.06049894,-0.01743196,False
10056,-0.096873015,-0.0038857907,False
10037,0.030888475,0.0015530139,False
10036,-0.24033186,-0.038065434,False
10035,-0.08491609,0.0019289032,False
10034,0.19645587,0.07454264,False
10033,0.032071922,-0.011226069,False
10032,-0.037658185,-0.031314135,False
10038,-0.20936358,-0.039542317,False
10031,0.20774627,-0.06907269,False
10029,-0.040436458,-0.040436458,False
10028,-0.040310524,-0.018266797,False
10027,0.10722315,0.12931883,False
10026,-0.041744266,-0.041744266,False
10025,0.0021214783,-0.028122157,False
10024,-0.26330626,-0.10473937,False
10030,0.012209684,0.016851306,False
10022,0.059211582,-0.028683245,False
10039,-0.044326067,-0.066120684,False
10041,-0.010089189,0.0015094206,False
10055,-0.032241806,0.047088817,False
10054,-0.16984332,0.0035383701,False
10053,-0.14672777,-0.093527526,False
10052,-0.19869028,0.007972896,False
10051,-0.004784495,-0.004784495,False
10050,0.0105083175,-0.029739887,False
10040,0.18221986,0.033549696,False
10049,0.040181212,-0.111951865,False
10047,0.026335597,-0.028655946,False
10046,-0.21022716,-0.026808977,False
10045,-0.015416175,0.021258593,False
10044,0.004534742,-0.016400293,False
10043,-0.07838279,-0.09263027,False
10042,-0.32389522,-0.07327843,False
10048,0.025628686,-0.1848545,False
9665,-0.028770953,-0.0721158,False
9664,-0.010258351,-0.010258351,False
9663,-0.0147422105,0.0028167665,False
9273,-0.0052190633,-0.0052190633,False
9274,6.92606e-05,-0.024992049,False
9275,-0.0040186113,-0.0020406682,False
9276,0.018460833,-0.004502146,False
9277,0.074599326,-0.042469256,False
9278,0.028463282,-0.012355918,False
9279,-0.004879865,-0.004879865,False
9280,-0.00428287,-0.0041887155,False
9281,0.076210625,0.060144782,False
9282,0.31233287,0.09368563,False
9283,-0.11398667,-0.037328124,False
9284,0.04402533,0.0019379556,False
9285,-0.03759537,-0.011031652,False
9286,-0.3487692,-0.23401713,False
9287,-0.2853347,-0.03835702,False
9288,-0.27508867,-0.015197337,False
9289,0.0025889874,-0.21964622,False
9303,-0.25241137,0.015311718,False
9302,-0.021493003,-0.037696227,False
9301,0.04857987,0.08834183,False
9300,0.051060393,0.018157557,False
9299,0.03573814,-0.28488642,False
9298,0.08878565,-0.20616913,False
9272,-0.29150343,-0.020648956,False
9297,-0.01876067,-0.0035228282,False
9295,-0.47228837,-0.1419518,False
9294,-0.0044916803,-0.0044916803,False
9293,-0.008866053,0.013209369,False
9292,0.0136939585,-0.07198787,False
9291,-0.012608457,0.008249193,False
9290,0.14045858,-0.2202115,False
9296,0.17997372,-0.107491255,False
9271,0.06510399,-0.009040044,False
9270,0.0,0.0,False
9269,-0.037725832,0.008904371,False
9250,0.019486547,0.0043049157,False
9249,0.0055324957,-0.0077000484,False
9248,0.022219043,-0.021247057,False
9247,0.32308042,0.11283803,False
9246,0.01778213,0.0,False
9245,-0.01842895,-0.00934601,False
9251,-0.3376484,-0.054218054,False
9244,0.0,0.0,False
9242,0.023316134,0.0,False
9241,0.0,0.0,False
9240,0.0,0.0,False
9239,-0.004424326,-0.004424326,False
9238,0.0,0.0,False
9237,-0.004832107,-0.004832107,False
9243,-0.014115496,-0.014115496,False
9304,0.031734347,0.08577138,False
9252,-0.004747407,-0.004747407,False
9254,0.008249041,0.04359468,False
9268,0.027087837,0.057951987,False
9267,-0.18187678,-0.17546153,False
9266,-0.052744545,0.019912116,False
9265,0.0,0.0,False
9264,-0.049622655,-0.015647098,False
9263,-0.046792507,0.030260384,False
9253,-0.031888008,0.0012893677,False
9262,-0.24256296,-0.071920484,False
9260,-0.15671179,0.0002875924,False
9259,-0.02353261,-0.01664453,False
9258,-0.0535508,-0.016457908,False
9257,0.020801911,-0.024930881,False
9256,-0.45510107,-0.06976342,False
9255,0.24424109,0.019193828,False
9261,-0.10248792,-0.037304685,False
9236,-0.015299145,-0.015299145,False
9305,-0.0034174668,-0.0034174668,False
9307,-0.25568426,0.09111464,False
9345,-0.06643796,0.046687365,False
9346,0.0,2.4272927e-05,False
9347,-0.076318316,-0.09724523,False
9348,0.0,0.0001797434,False
9349,-0.059792787,0.01376003,False
9350,-0.02009011,0.025745437,False
9351,-0.024193808,-0.01428327,False
9352,0.10021721,0.023852006,False
9353,0.017556243,-0.0074933283,False
9354,0.0,0.0,False
9355,-0.016998556,-0.024947058,False
9356,-0.12345761,-0.027121454,False
9357,0.047257483,0.052833855,False
9358,-0.24864393,-0.012704611,False
9359,0.23279029,0.01597935,False
9360,-0.011064708,0.01081571,False
9361,-0.08091974,-0.055896103,False
9375,-0.16211006,-0.0063818097,False
9374,0.028739989,0.05535084,False
9373,0.08326406,-0.006444834,False
9372,-0.0050669704,-0.0043314924,False
9371,-0.12342274,0.0009883642,False
9370,0.16352785,-0.08686483,False
9344,-0.01948558,-0.01948558,False
9369,0.0,0.0,False
9367,-0.013223279,-0.01700268,False
9366,-0.155075,-0.030420184,False
9365,-0.1593861,-0.04079914,False
9364,0.19169593,0.108094335,False
9363,-0.0008310955,-0.023098325,False
9362,-0.11902514,0.0015337467,False
9368,-0.020074666,-0.107910275,False
9343,-0.018810814,-0.018810814,False
9341,0.0,0.0,False
9340,0.013930649,-0.05253628,False
9321,0.0,0.0,False
9320,0.2061814,0.011252403,False
9319,0.007886887,-0.002516739,False
9318,0.019244432,-0.2486782,False
9317,0.0,0.0,False
9316,-0.045138285,0.048897132,False
9322,-0.009698127,-0.009698127,False
9315,0.024322422,0.0,False
9313,-0.20922387,-0.050874054,False
9312,-1.1250867,-0.28206015,False
9311,0.019867541,-0.015804192,False
9310,-0.04082507,0.045470595,False
9309,-0.20806432,0.054772735,False
9308,0.042899236,0.030177623,False
9314,-0.0073553286,0.013330456,False
9306,-0.22955108,-0.06591034,False
9323,0.031848427,-0.01024112,False
9325,-0.04192455,-0.019292066,False
9339,-0.006814897,-0.0042047203,False
9338,0.007014257,-0.014204902,False
9337,-0.088242866,-0.11085073,False
9336,-1.146991,-0.051096678,False
9335,-0.028620124,0.0039798617,False
9334,-0.025058508,-0.024299324,False
9324,0.013879358,-0.009096938,False
9333,0.0,0.0,False
9331,-0.0482395,-0.06592481,False
9330,-0.005006542,-0.005006542,False
9329,0.030570993,-0.018102119,False
9328,0.016343117,-0.059312373,False
9327,0.029052898,0.02701962,False
9326,0.035874695,0.13542351,False
9332,0.19529264,-0.18781655,False
9376,-0.034086503,-0.034086503,False
9235,-0.013342263,-0.013342263,False
9233,0.0,0.0,False
9131,-0.2714098,0.073682904,False
9132,0.07812606,-0.025845833,False
9133,0.11214703,-0.04435584,False
9134,0.0071561337,-0.09785128,False
9135,-0.013540862,-0.013540862,False
9136,-0.11722168,-0.04341361,False
9137,0.85257506,0.0064644814,False
9138,0.5336862,0.10284001,False
9139,0.12942587,-0.012549441,False
9140,0.009412585,-0.013256364,False
9141,0.032965872,-0.009685753,False
9142,0.019360196,-0.013432496,False
9143,0.08069646,0.13232625,False
9144,-0.04400681,0.008624554,False
9145,-0.02732816,-0.02732816,False
9146,0.1956624,-0.15869735,False
9147,-0.023026377,0.011983424,False
9161,-0.025255706,0.0010334123,False
9160,-0.006492056,0.019024193,False
9159,0.07707271,-0.26445004,False
9158,-0.043775454,0.0035719424,False
9157,0.04486805,0.0012755021,False
9156,-0.01962004,-0.01962004,False
9130,0.0,0.0,False
9155,0.021518718,-0.027153831,False
9153,-0.082307875,0.010852516,False
9152,0.110822886,0.059357285,False
9151,0.07505706,0.020661086,False
9150,0.056476593,-0.033713758,False
9149,0.006487608,0.011698484,False
9148,-0.051757596,-0.034807414,False
9154,-0.014786549,-0.014081671,False
9129,-0.044242874,-0.10591257,False
9128,-0.017211579,0.0074803084,False
9127,0.0669198,-0.0116867125,False
9108,-0.0074562877,0.0018170252,False
9107,0.0119940005,-0.032431573,False
9106,0.12903482,-0.0146807805,False
18209,-0.26281947,-0.12292883,False
9104,0.0,0.0,False
9103,0.031951122,-0.013944654,False
9109,-0.0029582083,0.0082375705,False
9102,-0.03150463,0.0033458173,False
9100,-0.003376223,-0.003376223,False
9099,-0.22496665,-0.02186811,False
9098,0.032983825,-0.0788162,False
9097,-0.0051013622,-0.0051013622,False
9096,-0.0043838597,-0.0043838597,False
9095,0.10806309,-0.005928546,False
9101,0.069915056,0.032381535,False
9162,-0.06894168,-0.010353237,False
9110,0.012620571,-0.008518954,False
9112,-0.0043711695,-0.0017442296,False
9126,-0.0034353007,-0.02506639,False
9125,0.01178625,-0.01057891,False
9124,-0.015331984,0.008056134,False
9123,0.0,0.0,False
9122,0.0,0.0,False
9121,-0.074817754,-0.074817754,False
9111,-0.044408035,0.0020274222,False
9120,-0.00924047,-0.00924047,False
9118,0.0,0.0010878829,False
9117,0.0,0.0019938713,False
9116,-0.004841865,-0.0021115155,False
9115,0.0,0.0010908751,False
9114,0.0,0.0019369888,False
9113,-0.19558251,0.049598873,False
9119,0.0,0.0026588123,False
9234,0.020348152,-0.017421069,False
9163,0.06373002,-0.0073869973,False
9165,0.06777984,0.03118072,False
9202,-0.008795232,0.012808204,False
9203,-0.5098181,-0.11021042,False
9204,0.12530887,-0.018862307,False
9205,-0.115602344,-0.025502175,False
9206,0.09738654,0.021579683,False
9207,0.03669571,-0.011958927,False
9208,0.01715663,-0.011581153,False
9209,-0.10885167,-0.10626638,False
9210,0.12860566,0.018734142,False
9211,0.08281191,-0.021080792,False
9212,0.1225594,0.011472374,False
9213,-0.10636076,-0.005002588,False
9214,-0.20075724,-0.08928883,False
9215,0.22047031,-0.05907166,False
9216,-0.29373407,-0.07803416,False
9217,-0.09242743,0.112308115,False
9218,-0.42450368,-0.07949376,False
9232,-0.07456207,-0.021268062,False
9231,0.027528286,-0.22605824,False
9230,0.0,0.0016139067,False
9229,-0.2398541,-0.09348166,False
9228,-0.21184352,-0.106078744,False
9227,-0.12254816,-0.012438923,False
9201,-0.045395136,0.05105579,False
9226,-0.014617924,0.00130767,False
9224,-0.05368921,-0.01400876,False
9223,-0.018446162,-0.018446162,False
9222,-0.04798843,-0.008130804,False
9221,-0.008592201,0.014481954,False
9220,-0.11588323,-0.032360077,False
9219,0.06502388,0.028926007,False
9225,-0.30868852,-0.15841937,False
9200,-0.2672554,-0.013799846,False
9199,0.12987673,0.11245906,False
9198,-0.51690316,0.04372382,False
9179,0.20002669,0.061386824,False
9178,-0.034182474,0.012497753,False
9177,0.0012143254,-0.057440102,False
9176,0.0,0.006886562,False
9175,0.03292807,-0.034862082,False
9174,0.017044317,-0.004990244,False
9180,-0.122930676,-0.11965275,False
9173,-0.04647267,-0.0027049407,False
9171,-0.08295217,-0.027190477,False
9170,-0.046110816,-0.012801293,False
9169,-0.009325076,-0.009325076,False
9168,0.42573696,0.031104505,False
9167,0.017338907,-0.0013400614,False
9166,0.026112653,0.064864926,False
9172,-0.013357102,-0.013357102,False
9164,0.047243178,0.014863223,False
9181,-0.015784591,0.008553088,False
9183,0.052300125,-0.030307978,False
9197,-0.010297344,-0.0066959597,False
9196,0.029762886,-0.049093723,False
9195,0.009279873,-0.014396429,False
9194,-0.0002634637,0.0020965897,False
9193,0.0,0.0,False
9192,0.013601756,0.0006766487,False
9182,-0.09626666,0.016758204,False
9191,0.0,0.001857113,False
9189,-0.014147087,0.0012893714,False
9188,-0.04278104,-1.7158687e-05,False
9187,0.086465925,-0.0067131217,False
9186,0.047445964,0.0,False
9185,-0.005439315,-0.005439315,False
9184,-0.063414186,0.05616811,False
9190,0.023781288,0.0,False
9377,0.065332115,0.051219523,False
9378,-0.01910148,-0.01910148,False
9379,-0.18659365,-0.15738606,False
9560,0.09426914,0.022965461,False
9561,0.01777884,-0.0048277224,False
9562,-0.009389899,-0.009389899,False
9563,0.0,0.0,False
9564,-0.047033764,-0.03381565,False
9565,-0.009809808,-0.009809808,False
9566,-0.00378165,-0.003193213,False
9567,-0.02300098,-0.02300098,False
9568,0.11920154,-0.014116019,False
9569,-0.14385645,-0.05389984,False
9570,0.013536303,-0.008881397,False
9571,0.0018126015,-0.020793024,False
9572,-0.0077998787,-0.007163085,False
9573,-0.014952344,-0.014952344,False
9574,-0.0049911174,-0.0049911174,False
9575,-0.04575764,-0.04575764,False
9576,0.0,0.0,False
9590,-0.011110632,-0.027050892,False
9589,0.048526146,-0.043383263,False
9588,0.07642871,0.03558678,False
9587,0.0,0.0,False
9586,0.02201136,-0.023703033,False
9585,0.043435097,-0.024016617,False
9559,-0.008125259,-0.008125259,False
9584,0.0,0.0,False
9582,0.0,0.00018607399,False
9581,-0.007613548,-0.022746813,False
9580,0.13176394,-0.06124872,False
9579,-0.2691692,0.015388697,False
9578,-0.00889679,-0.122342974,False
9577,0.01754313,-0.01927222,False
9583,-0.005553037,0.0094451085,False
9558,0.039362684,-0.0057190154,False
9557,-0.005091785,-0.005091785,False
9556,-0.024917379,-0.028484903,False
9537,0.050661925,0.02701671,False
9536,0.022859965,0.00022907024,False
9535,0.046215713,0.047237337,False
9534,-0.019154746,-0.019154746,False
9533,0.059819423,-0.03009572,False
9532,0.04757516,-0.11177623,False
9538,-0.019818569,-0.0049767345,False
9531,0.015312826,-0.026357068,False
9529,0.0,0.0,False
9528,-0.042638518,-0.13210954,False
9527,-0.0151152685,0.021888744,False
9526,0.05669442,0.010848403,False
9525,-0.004599022,-0.004599022,False
9524,-0.015219022,0.008997675,False
9530,0.008102246,0.013955437,False
9591,0.029981997,-0.016954536,False
9539,0.0,0.0,False
9541,-0.0036918141,-0.0036918141,False
9555,0.056251153,-0.029256374,False
9554,0.025588974,-0.00028199703,False
9553,0.02244287,0.0,False
9552,-0.14985555,-0.035850286,False
9551,-0.009102385,-0.009102385,False
9550,-0.26539165,-0.07785049,False
9540,-0.022919714,-0.046241835,False
9549,-0.024623083,0.018567843,False
9547,-0.013161431,-0.013161431,False
9546,-0.0017185137,-0.016729325,False
9545,0.14187646,-0.021783113,False
9544,0.051608793,-0.017462477,False
9543,-0.022977918,-0.022977918,False
9542,0.048596844,-0.014786141,False
9548,-0.018245187,-0.018245187,False
9523,-0.024765758,-0.019610638,False
9592,0.023450568,-0.014698313,False
9594,0.020370238,-0.002235137,False
9631,0.013559073,0.024133801,False
9632,0.0,0.00018553542,False
9633,-0.010138914,-0.010138914,False
9634,0.28160092,-0.08781896,False
9635,0.037029188,0.00047141034,False
9636,-0.011981765,-0.02522771,False
9637,0.017375186,-0.0050676838,False
9638,0.0,0.0,False
9639,-0.015550148,-0.010518188,False
9640,0.0076595703,-0.01422109,False
9641,0.06275469,0.026409924,False
9642,-0.06933596,-0.02647585,False
9643,-0.0133827245,-0.0133827245,False
9644,0.023968946,-0.020551138,False
9645,0.0068770964,-0.015497809,False
9646,0.077786274,0.019691993,False
9647,0.0037597604,-0.013925547,False
9662,0.0,0.0,False
9661,0.0,0.0005775888,False
9660,0.006247729,-0.0064365882,False
9659,0.0,9.616928e-05,False
9658,-0.036897846,-0.036897846,False
9657,0.022358973,0.0,False
9630,0.0,0.0,False
9656,0.0,0.0,False
9653,0.0,0.0,False
9652,0.0059996126,-0.0040735602,False
9651,-0.01948763,-0.01948763,False
9650,0.027027378,-0.018001677,False
9649,-0.042734876,-0.042734876,False
9648,-0.00024965778,-0.01660844,False
9654,-0.0097750155,-0.0097750155,False
9629,-0.004842421,-0.004842421,False
9628,0.04310947,-0.04046243,False
9627,-0.09201588,-0.21789743,False
9608,-0.20433392,-0.01526314,False
9607,-0.04638128,-0.06774223,False
9606,-0.24497175,-0.0353238,False
9605,-0.03130641,-0.03130641,False
9604,0.0,0.0,False
9603,-0.01372153,-0.012836937,False
9609,0.0,0.0,False
9602,0.0,0.0,False
9600,-0.006104002,0.0028125383,False
9599,-0.07281046,-0.014284141,False
9598,-0.05123821,0.018906355,False
9597,-0.1702156,-0.24146128,False
9596,-0.017221475,-0.040579025,False
9595,-0.018175561,-0.011226706,False
9601,-0.014820252,-0.014820252,False
9593,0.04465502,0.0,False
9610,-0.008557297,-0.008557297,False
9612,0.0025643185,-0.019556902,False
9626,-0.43088484,0.06311941,False
9625,0.0,0.0,False
9624,0.0,0.0,False
9623,0.0,0.0,False
9622,0.01588422,-0.03140874,False
9621,-0.028036293,-0.04569572,False
9611,-0.005043514,-0.005043514,False
9620,0.0,0.0,False
9618,0.018297952,-0.0066947564,False
9617,-0.0089694755,-0.0089694755,False
9616,0.0,0.0,False
9615,0.0059295483,-0.053497903,False
9614,0.017659426,0.0,False
9613,0.0,0.0009945388,False
9619,0.29139423,-0.019438267,False
9522,-0.0050964383,-0.0050964383,False
9521,-0.013397284,-0.0070977733,False
9520,0.0997459,0.008186229,False
9416,0.02044585,-0.022579797,False
9417,0.07866427,0.045597926,False
9418,-0.05052837,0.013166472,False
9419,-0.0047401586,-0.0047401586,False
9420,0.024979532,-0.029436298,False
9421,-0.08899623,-0.00709939,False
9422,0.07695584,-0.015761696,False
9423,0.10680221,-0.036570266,False
9424,0.47547317,0.039058447,False
9425,0.0,0.0,False
9426,-0.006759256,-0.028390346,False
9427,-0.040839747,0.04064819,False
9428,-0.03803051,-0.03803051,False
9429,0.025888914,-0.017849842,False
9430,-0.083240926,-0.014863655,False
9431,-0.11346638,-0.068963796,False
9432,-0.004155696,-0.004155696,False
9446,0.0,0.0,False
9445,-0.050652664,-0.019487679,False
9444,-0.058938563,-0.02800265,False
9443,-0.06690052,-0.013953149,False
9442,0.0,0.0,False
9441,0.03266236,-0.016955413,False
9415,-0.04167498,0.02008894,False
9440,-0.05709684,-0.030723102,False
9438,-0.009571566,-0.0041476865,False
9437,0.025493521,-0.005947771,False
9436,-0.009432869,-0.009432869,False
9435,-0.004915913,-0.003851611,False
9434,0.009828656,-0.0096717505,False
9433,-0.08102161,-0.048485644,False
9439,-0.009248793,-0.029905194,False
9414,-0.13023967,-0.034505367,False
9413,-0.026252419,-0.014882259,False
9412,-0.007930458,0.01598522,False
9393,-0.048001856,0.0009126961,False
9392,-0.06339267,-0.036717206,False
9391,0.0,0.0,False
9390,0.005203843,-0.033486426,False
9389,-0.060956664,-0.013448454,False
9388,0.5782761,-0.09858292,False
9394,-0.13783567,-0.037120372,False
9387,-0.012960644,-0.012960644,False
9385,0.05958876,-0.006423354,False
9384,-0.009582129,-0.009582129,False
9383,0.02436382,0.0,False
9382,0.03848265,-0.0063340813,False
9381,0.0,0.0,False
9380,-0.009534279,-0.0074053667,False
9386,0.027955,-0.036879722,False
9447,0.01778213,0.0,False
9395,-0.0034862934,-0.0019108757,False
9397,-0.05615405,-0.099789955,False
9411,0.0,0.0,False
9410,0.06694937,-0.300467,False
9409,-0.054147113,-0.012063026,False
9408,-0.10466218,-0.03760791,False
9407,-0.04424632,-0.068000734,False
9406,-0.0047382866,-0.0032982929,False
9396,-0.0066168867,-0.018312093,False
9405,0.0,0.0,False
9403,0.08041972,0.017525773,False
9402,0.03345555,-0.013896348,False
9401,-0.039015234,-0.06103431,False
9400,-0.07489872,-0.07678658,False
9399,-0.02023089,-0.016849067,False
9398,-0.004683405,-0.0040966826,False
9404,-0.0050021075,-0.0050021075,False
9448,0.0347833,0.0024864743,False
9449,-0.073796704,0.009105027,False
9450,-0.008346711,-0.008346711,False
9500,-0.009338996,0.004779814,False
9499,-0.010194036,-0.00920855,False
9498,0.1664519,0.033385456,False
9497,0.046298392,0.020361273,False
9496,-0.013104605,-0.011380097,False
9495,-0.014426698,-0.014426698,False
9501,-0.023148505,-0.023148505,False
9494,-0.023898762,-0.047341153,False
9492,-0.004557248,-0.02763095,False
9491,-0.14950266,-0.03490007,False
9490,-0.0093312785,-0.07793853,False
9489,0.0,0.0,False
9488,0.0,0.0,False
9487,0.057364583,-0.055853724,False
9493,0.0,0.0,False
9486,0.021266714,-0.21579841,False
9502,0.11939276,-0.035441242,False
9504,0.014857825,-0.005024614,False
9519,-0.036770597,0.002259329,False
9518,-0.028212689,-0.011451483,False
9517,0.0,0.0,False
9516,0.01525975,0.012478726,False
9514,0.014558187,-0.00494222,False
9513,0.060743682,0.065114,False
9503,-0.0036848104,-0.0013839032,False
9512,-0.019243848,-0.014680898,False
9510,0.052184224,0.050685287,False
9509,0.0,0.00019590612,False
9508,-0.060090054,-0.004433561,False
9507,-0.0042979857,-0.0042979857,False
9506,0.025810048,-0.018546656,False
9505,0.061103344,0.036683947,False
9511,0.04863911,0.036637194,False
10234,-0.014870754,-0.014870754,False
9485,0.017928705,0.0061207563,False
9483,-0.041095734,-0.056904554,False
9464,-0.03740359,-0.0047164336,False
9463,-0.0083894,-0.0083894,False
9462,-0.007387873,-0.04957534,False
9461,-0.0066880374,-0.0066880374,False
9460,0.020124815,0.014949523,False
9459,0.013056278,-0.019449592,False
9465,0.0,0.0,False
9458,0.0,0.0,False
9456,-0.0046922965,-0.0046922965,False
9455,0.04324013,0.0025668405,False
9454,0.11449756,0.049036175,False
9453,0.074754,-0.042019516,False
9452,-0.008821207,-0.008821207,False
9451,-0.05741267,-0.03697422,False
9457,0.06524074,0.021542251,False
9484,0.0133396685,-0.044575863,False
9466,0.01932273,-0.004929276,False
9468,0.0,0.0,False
9482,-0.056915045,-0.042452276,False
9481,0.08461887,0.0072699487,False
9480,0.028006494,0.0136292875,False
9479,-0.0078587765,-0.0078587765,False
9478,0.0,0.0,False
9477,0.015491821,0.003330864,False
9467,0.0,0.0,False
9476,0.055706874,-0.09643759,False
9474,0.050531596,-0.009489818,False
9473,0.02647603,0.0138070695,False
9472,-0.0222216,-0.04701271,False
9471,0.05169065,-0.01506304,False
9470,0.02218002,0.0,False
9469,-0.004901953,-0.004901953,False
9475,-0.004704736,-0.028741788,False
13652,-0.03492713,-0.03492713,False
10235,0.0,0.0,False
10237,-0.0048231785,-0.0048231785,False
10986,0.0,0.0012008589,False
10987,-0.06155625,-0.0051515102,False
10988,-0.035046022,0.013165645,False
10989,0.0111871585,0.010171153,False
10990,0.13510352,-0.029530168,False
10991,-0.049176514,-0.020921081,False
10992,0.056830287,-0.005137801,False
10993,-0.0003159009,-0.013661481,False
10994,-0.013062966,-0.011227426,False
10995,0.09020208,-0.007899005,False
10996,-0.06880003,0.019978493,False
10997,-0.00954761,0.0050633512,False
10998,-0.15060788,-0.11475246,False
10999,-0.0106941145,-0.008625474,False
11000,0.010425553,0.031839114,False
11001,-0.16259599,-0.15870142,False
11002,-0.097387314,-0.2020979,False
11016,-0.6722411,-0.05258584,False
11015,-0.023486853,-0.010735631,False
11014,-0.3353951,-0.18925548,False
11013,-0.11066902,-0.06083423,False
11012,-0.0039043594,0.00943299,False
11011,-0.40893567,-0.025614262,False
10985,-0.00449974,-0.00449974,False
11010,-0.49464452,0.018508434,False
11008,-0.45759392,-0.17100239,False
11007,-0.33590174,-0.08607268,False
11006,-0.6211548,-0.054448605,False
11005,-0.48745012,-0.15028358,False
11004,-0.47170043,-0.1377337,False
11003,-0.48587656,-0.027572393,False
11009,-0.033830248,-0.058502212,False
10984,0.065209985,-0.06971562,False
10983,-0.0048075407,0.0013553915,False
10982,0.0679169,0.025724918,False
10963,-0.064783424,0.008927658,False
10962,-0.53027105,-0.13582766,False
10961,-0.19635606,-0.026199698,False
10960,-0.14376307,0.08155465,False
10959,0.037736453,-0.0033123195,False
10958,0.02736158,0.011058427,False
10964,0.058572173,-0.03328955,False
10957,-0.077896,-0.07033312,False
10955,-0.10445893,-0.078766346,False
10954,-0.2270971,-0.020490259,False
10953,-0.058847353,-0.006737232,False
10952,-0.013993029,-0.009856651,False
10951,-0.004941599,-0.004941599,False
10950,0.012653578,0.03039267,False
10956,-0.18456447,-0.15740281,False
11017,0.0259124,-0.018750638,False
