split,cell_type,drug,dose,true_prop,ctrl_prop,crisp_prop,diffcrisp_prop,crisp_error,diffcrisp_error,improvement,diffcrisp_win,threshold,n_true,n_ctrl,n_crisp,n_diffcrisp,cov_drug
split2,T cells CD4+,Selumetinib,0.0709219858156028,0.44,0.05,0.538,0.661,0.09800000000000003,0.22100000000000003,-0.123,0,7.04110641479492,600,1000,1000,1000,T cells CD4+_Selumetinib
split2,T cells CD4+,PorcnInhibitorIII,0.0709219858156028,0.45795454545454545,0.05,0.236,0.111,0.22195454545454546,0.34695454545454546,-0.125,0,18.45657787322997,880,1000,1000,1000,T cells CD4+_PorcnInhibitorIII
split,T regulatory cells,Canertinib,0.0709219858156028,0.8115942028985508,0.05,0.236,0.107,0.5755942028985508,0.7045942028985508,-0.129,0,4.9739330291748045,69,1000,1000,1000,T regulatory cells_Canertinib
split3,NK cells,OSI930,0.0709219858156028,0.233502538071066,0.05,0.301,0.036,0.067497461928934,0.197502538071066,-0.130005076142132,0,9.47857708930969,394,1000,1000,1000,NK cells_OSI930
split3,NK cells,Cabozantinib,0.0709219858156028,0.2781065088757396,0.05,0.248,0.44,0.030106508875739624,0.16189349112426038,-0.13178698224852076,0,13.219520282745359,338,1000,1000,1000,NK cells_Cabozantinib
split3,T cells CD8+,Nefazodone,0.0709219858156028,0.47297297297297297,0.05,0.208,0.065,0.26497297297297295,0.40797297297297297,-0.14300000000000002,0,8.648503923416136,74,1000,1000,1000,T cells CD8+_Nefazodone
split2,T cells CD4+,GLPG0634,0.0709219858156028,0.5304777594728172,0.05,0.634,0.78,0.10352224052718284,0.24952224052718286,-0.14600000000000002,0,8.300215435028075,607,1000,1000,1000,T cells CD4+_GLPG0634
split,T regulatory cells,Saracatinib,0.0709219858156028,0.9142857142857143,0.05,0.535,0.389,0.3792857142857142,0.5252857142857142,-0.14600000000000002,0,11.06296281814575,35,1000,1000,1000,T regulatory cells_Saracatinib
split3,NK cells,BID1870,0.0709219858156028,0.25089605734767023,0.05,0.132,0.518,0.11889605734767023,0.2671039426523298,-0.14820788530465956,0,13.220589065551756,279,1000,1000,1000,NK cells_BID1870
split3,NK cells,SB525334,0.0709219858156028,0.285,0.05,0.228,0.492,0.05699999999999997,0.20700000000000002,-0.15000000000000005,0,13.931756258010857,400,1000,1000,1000,NK cells_SB525334
split3,NK cells,PitavastatinCalcium,0.0709219858156028,0.6124401913875598,0.05,0.471,0.905,0.1414401913875598,0.29255980861244024,-0.15111961722488043,0,8.875043869018551,418,1000,1000,1000,NK cells_PitavastatinCalcium
split,T regulatory cells,IKKInhibitorVII,0.0709219858156028,0.8695652173913043,0.05,0.471,0.318,0.39856521739130435,0.5515652173913044,-0.15300000000000002,0,11.818784999847411,23,1000,1000,1000,T regulatory cells_IKKInhibitorVII
split3,T cells CD8+,Oxybenzone,0.0709219858156028,0.32456140350877194,0.05,0.164,0.008,0.16056140350877193,0.31656140350877193,-0.156,0,7.626946091651915,114,1000,1000,1000,T cells CD8+_Oxybenzone
split3,NK cells,Clotrimazole,0.0709219858156028,0.290519877675841,0.05,0.212,0.055,0.07851987767584098,0.23551987767584098,-0.157,0,8.366753816604614,327,1000,1000,1000,NK cells_Clotrimazole
split,T regulatory cells,Midostaurin,0.0709219858156028,0.7297297297297297,0.05,0.895,0.406,0.1652702702702703,0.3237297297297297,-0.15845945945945938,0,12.129241228103634,37,1000,1000,1000,T regulatory cells_Midostaurin
split2,T cells CD4+,BAY872243,0.0709219858156028,0.7676348547717843,0.05,0.799,0.575,0.03136514522821576,0.19263485477178433,-0.16126970954356856,0,7.09068837165832,723,1000,1000,1000,T cells CD4+_BAY872243
split3,T cells CD8+,CHIR99021,0.0709219858156028,0.6626506024096386,0.05,0.199,0.036,0.46365060240963857,0.6266506024096385,-0.16299999999999998,0,10.328695440292359,83,1000,1000,1000,T cells CD8+_CHIR99021
split2,T cells CD4+,AZ628,0.0709219858156028,0.445,0.05,0.363,0.695,0.08200000000000002,0.24999999999999994,-0.16799999999999993,0,7.538803768157959,600,1000,1000,1000,T cells CD4+_AZ628
split3,NK cells,Oxybenzone,0.0709219858156028,0.31666666666666665,0.05,0.386,0.074,0.06933333333333336,0.24266666666666664,-0.17333333333333328,0,5.8419615983963,360,1000,1000,1000,NK cells_Oxybenzone
split3,NK cells,Perhexiline,0.0709219858156028,0.4782608695652174,0.05,0.317,0.817,0.1612608695652174,0.33873913043478254,-0.17747826086956514,0,7.67430884838104,299,1000,1000,1000,NK cells_Perhexiline
split2,T cells CD4+,Saracatinib,0.0709219858156028,0.4367469879518072,0.05,0.488,0.667,0.05125301204819277,0.23025301204819282,-0.17900000000000005,0,7.770778322219845,664,1000,1000,1000,T cells CD4+_Saracatinib
split3,NK cells,Lamivudine,0.0709219858156028,0.2518518518518518,0.05,0.307,0.006,0.05514814814814817,0.24585185185185182,-0.19070370370370365,0,9.996732568740843,270,1000,1000,1000,NK cells_Lamivudine
split,T regulatory cells,BMS387032,0.0709219858156028,1.0,0.05,0.986,0.79,0.014000000000000012,0.20999999999999996,-0.19599999999999995,0,9.186420392990112,68,1000,1000,1000,T regulatory cells_BMS387032
split3,T cells CD8+,Clotrimazole,0.0709219858156028,0.3893805309734513,0.05,0.283,0.083,0.10638053097345135,0.3063805309734513,-0.19999999999999996,0,8.800034141540527,113,1000,1000,1000,T cells CD8+_Clotrimazole
split,T regulatory cells,IMD0354,0.0709219858156028,0.8157894736842105,0.05,0.877,0.554,0.06121052631578949,0.26178947368421046,-0.20057894736842097,0,10.508164453506469,38,1000,1000,1000,T regulatory cells_IMD0354
split3,NK cells,Dasatinib,0.0709219858156028,0.5596707818930041,0.05,0.505,0.817,0.05467078189300412,0.2573292181069958,-0.2026584362139917,0,7.423548913002012,243,1000,1000,1000,NK cells_Dasatinib
split3,T cells CD8+,OSI930,0.0709219858156028,0.3595505617977528,0.05,0.231,0.028,0.1285505617977528,0.3315505617977528,-0.20299999999999999,0,10.448972845077511,89,1000,1000,1000,T cells CD8+_OSI930
split3,T cells CD8+,ABT199GDC0199,0.0709219858156028,0.48,0.05,0.242,0.038,0.238,0.442,-0.20400000000000001,0,13.803746652603149,50,1000,1000,1000,T cells CD8+_ABT199GDC0199
split,T regulatory cells,GLPG0634,0.0709219858156028,0.8461538461538461,0.05,0.737,0.485,0.10915384615384616,0.36115384615384616,-0.252,0,10.590656900405882,26,1000,1000,1000,T regulatory cells_GLPG0634
split,T regulatory cells,Bosutinib,0.0709219858156028,0.7777777777777778,0.05,0.754,0.494,0.023777777777777787,0.2837777777777778,-0.26,0,10.165454721450805,27,1000,1000,1000,T regulatory cells_Bosutinib
split2,T cells CD4+,CGM097,0.0709219858156028,0.918918918918919,0.05,0.512,0.247,0.40691891891891896,0.671918918918919,-0.265,0,4.888349390029907,296,1000,1000,1000,T cells CD4+_CGM097
split3,T cells CD8+,CGM097,0.0709219858156028,0.9101123595505618,0.05,0.303,0.033,0.6071123595505619,0.8771123595505618,-0.2699999999999999,0,11.702887058258051,445,1000,1000,1000,T cells CD8+_CGM097
split,T regulatory cells,PF04691502,0.0709219858156028,1.0,0.05,0.714,0.318,0.28600000000000003,0.6819999999999999,-0.3959999999999999,0,9.048824691772456,15,1000,1000,1000,T regulatory cells_PF04691502
split3,NK cells,Ketoconazole,0.0709219858156028,0.35096153846153844,0.05,0.431,0.853,0.08003846153846156,0.5020384615384615,-0.422,0,17.324887084960928,208,1000,1000,1000,NK cells_Ketoconazole
split3,NK cells,UNIIBXU45ZH6LI,0.0709219858156028,0.7857142857142857,0.05,0.889,0.216,0.10328571428571431,0.5697142857142857,-0.4664285714285714,0,12.26351475715637,28,1000,1000,1000,NK cells_UNIIBXU45ZH6LI
split,T regulatory cells,Alvocidib,0.0709219858156028,1.0,0.05,0.998,0.33,0.0020000000000000018,0.6699999999999999,-0.6679999999999999,0,6.494360709190368,33,1000,1000,1000,T regulatory cells_Alvocidib
split,T regulatory cells,CGP60474,0.0709219858156028,1.0,0.05,0.882,0.2,0.118,0.8,-0.682,0,7.49588129520415,68,1000,1000,1000,T regulatory cells_CGP60474
